"Nest","Species","Site","Year","technique","Visit.Date","julian_day","exposure","exterior_fence","entry_fence","interior_fence","lights","s","p","a","w","f","u","ppt","tmin","tmean","tmax","dew","vpdmin","vpdmax"
"I-4003-12","PIPL","Dyer",2012,"inside",2012-06-22,174,2,0,1,0,0,0,0,0,0,0,0,14.23,38.6,53,67.5,38,1.37,18.86
"I-4003-12","PIPL","Dyer",2012,"inside",2012-06-27,179,5,0,1,0,0,0,0,0,0,0,0,14.23,38.6,53,67.5,38,1.37,18.86
"I-4003-12","PIPL","Dyer",2012,"inside",2012-06-27,179,0,0,1,0,0,0,0,0,0,0,0,14.23,38.6,53,67.5,38,1.37,18.86
"I-4003-12","PIPL","Dyer",2012,"inside",2012-07-05,187,8,0,1,0,0,0,0,0,0,0,0,14.23,38.6,53,67.5,38,1.37,18.86
"I-4003-12","PIPL","Dyer",2012,"inside",2012-07-06,188,1,0,1,0,0,1,0,0,0,0,0,14.23,38.6,53,67.5,38,1.37,18.86
"I-4003-13","PIPL","Dyer",2013,"inside",2013-06-17,168,0,0,1,0,0,0,0,0,0,0,0,20.73,36.8,49.6,62.4,37.9,0.93,14.94
"I-4003-13","PIPL","Dyer",2013,"inside",2013-06-19,170,2,0,1,0,0,0,0,0,0,0,0,20.73,36.8,49.6,62.4,37.9,0.93,14.94
"I-4003-13","PIPL","Dyer",2013,"inside",2013-06-21,172,2,0,1,0,0,0,0,0,0,0,0,20.73,36.8,49.6,62.4,37.9,0.93,14.94
"I-4003-13","PIPL","Dyer",2013,"inside",2013-06-24,175,3,0,1,0,0,0,0,0,0,0,0,20.73,36.8,49.6,62.4,37.9,0.93,14.94
"I-4003-13","PIPL","Dyer",2013,"inside",2013-06-25,176,1,0,1,0,0,0,0,0,0,0,0,20.73,36.8,49.6,62.4,37.9,0.93,14.94
"I-4003-13","PIPL","Dyer",2013,"inside",2013-06-26,177,1,0,1,0,0,0,0,0,0,0,0,20.73,36.8,49.6,62.4,37.9,0.93,14.94
"I-4003-13","PIPL","Dyer",2013,"inside",2013-07-01,182,5,0,1,0,0,0,0,0,0,0,0,20.73,36.8,49.6,62.4,37.9,0.93,14.94
"I-4003-13","PIPL","Dyer",2013,"inside",2013-07-05,186,4,0,1,0,0,0,0,0,0,0,0,20.73,36.8,49.6,62.4,37.9,0.93,14.94
"I-4003-13","PIPL","Dyer",2013,"inside",2013-07-09,190,4,0,1,0,0,0,0,0,0,0,0,20.73,36.8,49.6,62.4,37.9,0.93,14.94
"I-4003-13","PIPL","Dyer",2013,"inside",2013-07-11,192,2,0,1,0,0,0,0,0,0,0,0,20.73,36.8,49.6,62.4,37.9,0.93,14.94
"I-4003-13","PIPL","Dyer",2013,"inside",2013-07-12,193,1,0,1,0,0,0,0,0,0,0,0,20.73,36.8,49.6,62.4,37.9,0.93,14.94
"I-4003-13","PIPL","Dyer",2013,"inside",2013-07-15,196,3,0,1,0,0,1,0,0,0,0,0,20.73,36.8,49.6,62.4,37.9,0.93,14.94
"I-4003-14","PIPL","Dyer",2014,"inside",2014-06-12,163,0,0,1,0,0,0,0,0,0,0,0,23.1,35.7,48.6,61.5,37,0.85,13.65
"I-4003-14","PIPL","Dyer",2014,"inside",2014-06-13,164,1,0,1,0,0,0,0,0,0,0,0,23.1,35.7,48.6,61.5,37,0.85,13.65
"I-4003-14","PIPL","Dyer",2014,"inside",2014-06-18,169,5,0,1,0,0,0,0,0,0,0,0,23.1,35.7,48.6,61.5,37,0.85,13.65
"I-4003-14","PIPL","Dyer",2014,"inside",2014-06-20,171,2,0,1,0,0,0,0,0,0,0,1,23.1,35.7,48.6,61.5,37,0.85,13.65
"I-4003-15","PIPL","Dyer",2015,"inside",2015-06-11,162,0,0,1,0,0,0,0,0,0,0,0,27.13,38.9,51.5,64.2,40,0.89,14.33
"I-4003-15","PIPL","Dyer",2015,"inside",2015-06-17,168,6,0,1,0,0,0,0,0,0,0,0,27.13,38.9,51.5,64.2,40,0.89,14.33
"I-4003-15","PIPL","Dyer",2015,"inside",2015-06-19,170,2,0,1,0,0,0,0,0,0,0,0,27.13,38.9,51.5,64.2,40,0.89,14.33
"I-4003-15","PIPL","Dyer",2015,"inside",2015-06-22,173,3,0,1,0,0,0,0,0,0,0,1,27.13,38.9,51.5,64.2,40,0.89,14.33
"I-4003-16","PIPL","Dyer",2016,"inside",2016-06-24,176,0,0,1,0,0,0,0,0,0,0,0,24.04,39.8,52.5,65.2,40.4,1.07,14.9
"I-4003-16","PIPL","Dyer",2016,"inside",2016-06-28,180,4,0,1,0,0,0,0,0,0,0,0,24.04,39.8,52.5,65.2,40.4,1.07,14.9
"I-4003-16","PIPL","Dyer",2016,"inside",2016-06-30,182,2,0,1,0,0,0,0,0,0,0,1,24.04,39.8,52.5,65.2,40.4,1.07,14.9
"I-4004-12","PIPL","Dyer",2012,"inside",2012-06-20,172,0,0,1,0,0,0,0,0,0,0,1,14.23,38.6,53,67.5,38,1.37,18.86
"I-4004-13","PIPL","Dyer",2013,"inside",2013-06-27,178,0,0,1,0,0,0,0,0,0,0,0,20.73,36.8,49.6,62.4,37.9,0.93,14.94
"I-4004-13","PIPL","Dyer",2013,"inside",2013-06-28,179,1,0,1,0,0,0,0,0,0,0,0,20.73,36.8,49.6,62.4,37.9,0.93,14.94
"I-4004-13","PIPL","Dyer",2013,"inside",2013-07-01,182,3,0,1,0,0,0,0,0,0,0,0,20.73,36.8,49.6,62.4,37.9,0.93,14.94
"I-4004-13","PIPL","Dyer",2013,"inside",2013-07-05,186,4,0,1,0,0,0,0,0,0,0,0,20.73,36.8,49.6,62.4,37.9,0.93,14.94
"I-4004-13","PIPL","Dyer",2013,"inside",2013-07-09,190,4,0,1,0,0,0,0,0,0,0,0,20.73,36.8,49.6,62.4,37.9,0.93,14.94
"I-4004-13","PIPL","Dyer",2013,"inside",2013-07-11,192,2,0,1,0,0,0,0,0,0,0,0,20.73,36.8,49.6,62.4,37.9,0.93,14.94
"I-4004-13","PIPL","Dyer",2013,"inside",2013-07-12,193,1,0,1,0,0,0,0,0,0,0,0,20.73,36.8,49.6,62.4,37.9,0.93,14.94
"I-4004-13","PIPL","Dyer",2013,"inside",2013-07-15,196,3,0,1,0,0,0,0,0,0,0,1,20.73,36.8,49.6,62.4,37.9,0.93,14.94
"I-4004-14","PIPL","Dyer",2014,"inside",2014-06-19,170,0,0,1,0,0,0,0,0,0,0,0,23.1,35.7,48.6,61.5,37,0.85,13.65
"I-4004-14","PIPL","Dyer",2014,"inside",2014-06-20,171,1,0,1,0,0,0,0,0,0,0,0,23.1,35.7,48.6,61.5,37,0.85,13.65
"I-4004-14","PIPL","Dyer",2014,"inside",2014-06-23,174,3,0,1,0,0,0,0,0,0,0,0,23.1,35.7,48.6,61.5,37,0.85,13.65
"I-4004-14","PIPL","Dyer",2014,"inside",2014-06-25,176,2,0,1,0,0,0,0,0,0,0,0,23.1,35.7,48.6,61.5,37,0.85,13.65
"I-4004-14","PIPL","Dyer",2014,"inside",2014-06-27,178,2,0,1,0,0,0,0,0,0,0,0,23.1,35.7,48.6,61.5,37,0.85,13.65
"I-4004-14","PIPL","Dyer",2014,"inside",2014-06-30,181,3,0,1,0,0,0,0,0,0,0,0,23.1,35.7,48.6,61.5,37,0.85,13.65
"I-4004-14","PIPL","Dyer",2014,"inside",2014-07-02,183,2,0,1,0,0,0,0,0,0,0,0,23.1,35.7,48.6,61.5,37,0.85,13.65
"I-4004-14","PIPL","Dyer",2014,"inside",2014-07-07,188,5,0,1,0,0,0,0,0,0,0,0,23.1,35.7,48.6,61.5,37,0.85,13.65
"I-4004-14","PIPL","Dyer",2014,"inside",2014-07-09,190,2,0,1,0,0,0,0,0,0,0,0,23.1,35.7,48.6,61.5,37,0.85,13.65
"I-4004-14","PIPL","Dyer",2014,"inside",2014-07-15,196,6,0,1,0,0,1,0,0,0,0,0,23.1,35.7,48.6,61.5,37,0.85,13.65
"I-4004-15","PIPL","Dyer",2015,"inside",2015-06-26,177,0,0,1,0,0,0,0,0,0,0,0,27.13,38.9,51.5,64.2,40,0.89,14.33
"I-4004-15","PIPL","Dyer",2015,"inside",2015-06-30,181,4,0,1,0,0,0,0,0,0,0,0,27.13,38.9,51.5,64.2,40,0.89,14.33
"I-4004-15","PIPL","Dyer",2015,"inside",2015-07-07,188,7,0,1,0,0,0,0,0,0,0,0,27.13,38.9,51.5,64.2,40,0.89,14.33
"I-4004-15","PIPL","Dyer",2015,"inside",2015-07-09,190,2,0,1,0,0,0,0,0,0,0,0,27.13,38.9,51.5,64.2,40,0.89,14.33
"I-4004-15","PIPL","Dyer",2015,"inside",2015-07-13,194,4,0,1,0,0,0,0,0,0,0,1,27.13,38.9,51.5,64.2,40,0.89,14.33
"I-4004-16","PIPL","Dyer",2016,"inside",2016-06-21,173,0,0,1,0,0,0,0,0,0,0,0,24.04,39.8,52.5,65.2,40.4,1.07,14.9
"I-4004-16","PIPL","Dyer",2016,"inside",2016-06-24,176,3,0,1,0,0,0,0,0,0,0,0,24.04,39.8,52.5,65.2,40.4,1.07,14.9
"I-4004-16","PIPL","Dyer",2016,"inside",2016-06-28,180,4,0,1,0,0,0,0,0,0,0,0,24.04,39.8,52.5,65.2,40.4,1.07,14.9
"I-4004-16","PIPL","Dyer",2016,"inside",2016-06-30,182,2,0,1,0,0,0,0,0,0,0,1,24.04,39.8,52.5,65.2,40.4,1.07,14.9
"I-4005-12","LETE","Dyer",2012,"inside",2012-06-24,176,0,0,1,0,0,0,0,0,0,0,0,14.23,38.6,53,67.5,38,1.37,18.86
"I-4005-12","LETE","Dyer",2012,"inside",2012-06-25,177,1,0,1,0,0,0,0,0,0,0,0,14.23,38.6,53,67.5,38,1.37,18.86
"I-4005-12","LETE","Dyer",2012,"inside",2012-06-27,179,2,0,1,0,0,0,0,0,0,0,0,14.23,38.6,53,67.5,38,1.37,18.86
"I-4005-12","LETE","Dyer",2012,"inside",2012-06-27,179,0,0,1,0,0,0,0,0,0,0,0,14.23,38.6,53,67.5,38,1.37,18.86
"I-4005-12","LETE","Dyer",2012,"inside",2012-07-05,187,8,0,1,0,0,0,0,0,0,0,0,14.23,38.6,53,67.5,38,1.37,18.86
"I-4005-12","LETE","Dyer",2012,"inside",2012-07-10,192,5,0,1,0,0,0,0,0,0,0,0,14.23,38.6,53,67.5,38,1.37,18.86
"I-4005-12","LETE","Dyer",2012,"inside",2012-07-13,195,3,0,1,0,0,1,0,0,0,0,0,14.23,38.6,53,67.5,38,1.37,18.86
"I-4005-13","LETE","Dyer",2013,"inside",2013-06-21,172,0,0,1,0,0,0,0,0,0,0,0,20.73,36.8,49.6,62.4,37.9,0.93,14.94
"I-4005-13","LETE","Dyer",2013,"inside",2013-06-22,173,1,0,1,0,0,0,0,0,0,0,0,20.73,36.8,49.6,62.4,37.9,0.93,14.94
"I-4005-13","LETE","Dyer",2013,"inside",2013-06-24,175,2,0,1,0,0,0,0,0,0,0,0,20.73,36.8,49.6,62.4,37.9,0.93,14.94
"I-4005-13","LETE","Dyer",2013,"inside",2013-06-26,177,2,0,1,0,0,0,0,0,0,0,0,20.73,36.8,49.6,62.4,37.9,0.93,14.94
"I-4005-13","LETE","Dyer",2013,"inside",2013-06-28,179,2,0,1,0,0,0,0,0,0,0,0,20.73,36.8,49.6,62.4,37.9,0.93,14.94
"I-4005-13","LETE","Dyer",2013,"inside",2013-07-01,182,3,0,1,0,0,0,0,0,0,0,1,20.73,36.8,49.6,62.4,37.9,0.93,14.94
"I-4005-15","LETE","Dyer",2015,"inside",2015-06-21,172,0,0,1,0,0,0,0,0,0,0,0,27.13,38.9,51.5,64.2,40,0.89,14.33
"I-4005-15","LETE","Dyer",2015,"inside",2015-06-22,173,1,0,1,0,0,0,0,0,0,0,0,27.13,38.9,51.5,64.2,40,0.89,14.33
"I-4005-15","LETE","Dyer",2015,"inside",2015-06-24,175,2,0,1,0,0,0,0,0,0,0,0,27.13,38.9,51.5,64.2,40,0.89,14.33
"I-4005-15","LETE","Dyer",2015,"inside",2015-06-30,181,6,0,1,0,0,0,0,0,0,0,0,27.13,38.9,51.5,64.2,40,0.89,14.33
"I-4005-15","LETE","Dyer",2015,"inside",2015-07-07,188,7,0,1,0,0,0,0,0,0,0,0,27.13,38.9,51.5,64.2,40,0.89,14.33
"I-4005-15","LETE","Dyer",2015,"inside",2015-07-09,190,2,0,1,0,0,0,0,0,0,0,0,27.13,38.9,51.5,64.2,40,0.89,14.33
"I-4005-15","LETE","Dyer",2015,"inside",2015-07-13,194,4,0,1,0,0,0,0,0,0,0,0,27.13,38.9,51.5,64.2,40,0.89,14.33
"I-4005-15","LETE","Dyer",2015,"inside",2015-07-16,197,3,0,1,0,0,1,0,0,0,0,0,27.13,38.9,51.5,64.2,40,0.89,14.33
"I-4005-16","LETE","Dyer",2016,"inside",2016-06-21,173,0,0,1,0,0,0,0,0,0,0,0,24.04,39.8,52.5,65.2,40.4,1.07,14.9
"I-4005-16","LETE","Dyer",2016,"inside",2016-06-24,176,3,0,1,0,0,0,0,0,0,0,0,24.04,39.8,52.5,65.2,40.4,1.07,14.9
"I-4005-16","LETE","Dyer",2016,"inside",2016-06-28,180,4,0,1,0,0,0,0,0,0,0,0,24.04,39.8,52.5,65.2,40.4,1.07,14.9
"I-4005-16","LETE","Dyer",2016,"inside",2016-06-30,182,2,0,1,0,0,0,0,0,0,0,0,24.04,39.8,52.5,65.2,40.4,1.07,14.9
"I-4005-16","LETE","Dyer",2016,"inside",2016-07-07,189,7,0,1,0,0,0,0,0,0,0,1,24.04,39.8,52.5,65.2,40.4,1.07,14.9
"I-4006-12","LETE","Dyer",2012,"inside",2012-06-24,176,0,0,1,0,0,0,0,0,0,0,0,14.23,38.6,53,67.5,38,1.37,18.86
"I-4006-12","LETE","Dyer",2012,"inside",2012-06-27,179,3,0,1,0,0,0,0,0,0,0,0,14.23,38.6,53,67.5,38,1.37,18.86
"I-4006-12","LETE","Dyer",2012,"inside",2012-07-05,187,8,0,1,0,0,0,0,0,0,0,0,14.23,38.6,53,67.5,38,1.37,18.86
"I-4006-12","LETE","Dyer",2012,"inside",2012-07-10,192,5,0,1,0,0,0,0,0,0,0,0,14.23,38.6,53,67.5,38,1.37,18.86
"I-4006-12","LETE","Dyer",2012,"inside",2012-07-18,200,8,0,1,0,0,1,0,0,0,0,0,14.23,38.6,53,67.5,38,1.37,18.86
"I-4006-13","LETE","Dyer",2013,"inside",2013-06-21,172,0,0,1,0,0,0,0,0,0,0,0,20.73,36.8,49.6,62.4,37.9,0.93,14.94
"I-4006-13","LETE","Dyer",2013,"inside",2013-06-22,173,1,0,1,0,0,0,0,0,0,0,0,20.73,36.8,49.6,62.4,37.9,0.93,14.94
"I-4006-13","LETE","Dyer",2013,"inside",2013-06-24,175,2,0,1,0,0,0,0,0,0,0,0,20.73,36.8,49.6,62.4,37.9,0.93,14.94
"I-4006-13","LETE","Dyer",2013,"inside",2013-06-26,177,2,0,1,0,0,0,0,0,0,0,0,20.73,36.8,49.6,62.4,37.9,0.93,14.94
"I-4006-13","LETE","Dyer",2013,"inside",2013-06-28,179,2,0,1,0,0,0,0,0,0,0,0,20.73,36.8,49.6,62.4,37.9,0.93,14.94
"I-4006-13","LETE","Dyer",2013,"inside",2013-07-01,182,3,0,1,0,0,0,0,0,0,0,0,20.73,36.8,49.6,62.4,37.9,0.93,14.94
"I-4006-13","LETE","Dyer",2013,"inside",2013-07-05,186,4,0,1,0,0,0,0,0,0,0,0,20.73,36.8,49.6,62.4,37.9,0.93,14.94
"I-4006-13","LETE","Dyer",2013,"inside",2013-07-09,190,4,0,1,0,0,0,0,0,0,0,0,20.73,36.8,49.6,62.4,37.9,0.93,14.94
"I-4006-13","LETE","Dyer",2013,"inside",2013-07-11,192,2,0,1,0,0,0,0,0,0,0,0,20.73,36.8,49.6,62.4,37.9,0.93,14.94
"I-4006-13","LETE","Dyer",2013,"inside",2013-07-12,193,1,0,1,0,0,1,0,0,0,0,0,20.73,36.8,49.6,62.4,37.9,0.93,14.94
"I-4006-14","PIPL","Dyer",2014,"inside",2014-07-08,189,0,0,1,0,0,0,0,0,0,0,0,23.1,35.7,48.6,61.5,37,0.85,13.65
"I-4006-14","PIPL","Dyer",2014,"inside",2014-07-09,190,1,0,1,0,0,0,0,0,0,0,0,23.1,35.7,48.6,61.5,37,0.85,13.65
"I-4006-14","PIPL","Dyer",2014,"inside",2014-07-10,191,1,0,1,0,0,0,0,0,0,0,0,23.1,35.7,48.6,61.5,37,0.85,13.65
"I-4006-14","PIPL","Dyer",2014,"inside",2014-07-15,196,5,0,1,0,0,0,0,0,0,0,0,23.1,35.7,48.6,61.5,37,0.85,13.65
"I-4006-14","PIPL","Dyer",2014,"inside",2014-07-18,199,3,0,1,0,0,0,0,0,0,0,0,23.1,35.7,48.6,61.5,37,0.85,13.65
"I-4006-14","PIPL","Dyer",2014,"inside",2014-07-23,204,5,0,1,0,0,0,1,0,0,0,0,23.1,35.7,48.6,61.5,37,0.85,13.65
"I-4006-15","LETE","Dyer",2015,"inside",2015-06-23,174,0,0,1,0,0,0,0,0,0,0,0,27.13,38.9,51.5,64.2,40,0.89,14.33
"I-4006-15","LETE","Dyer",2015,"inside",2015-06-24,175,1,0,1,0,0,0,0,0,0,0,0,27.13,38.9,51.5,64.2,40,0.89,14.33
"I-4006-15","LETE","Dyer",2015,"inside",2015-06-30,181,6,0,1,0,0,0,0,0,0,0,0,27.13,38.9,51.5,64.2,40,0.89,14.33
"I-4006-15","LETE","Dyer",2015,"inside",2015-07-07,188,7,0,1,0,0,0,0,0,0,0,0,27.13,38.9,51.5,64.2,40,0.89,14.33
"I-4006-15","LETE","Dyer",2015,"inside",2015-07-09,190,2,0,1,0,0,0,0,0,0,0,0,27.13,38.9,51.5,64.2,40,0.89,14.33
"I-4006-15","LETE","Dyer",2015,"inside",2015-07-13,194,4,0,1,0,0,0,0,0,0,0,0,27.13,38.9,51.5,64.2,40,0.89,14.33
"I-4006-15","LETE","Dyer",2015,"inside",2015-07-16,197,3,0,1,0,0,1,0,0,0,0,0,27.13,38.9,51.5,64.2,40,0.89,14.33
"I-4006-16","LETE","Dyer",2016,"inside",2016-06-24,176,0,0,1,0,0,0,0,0,0,0,0,24.04,39.8,52.5,65.2,40.4,1.07,14.9
"I-4006-16","LETE","Dyer",2016,"inside",2016-06-28,180,4,0,1,0,0,0,0,0,0,0,0,24.04,39.8,52.5,65.2,40.4,1.07,14.9
"I-4006-16","LETE","Dyer",2016,"inside",2016-06-30,182,2,0,1,0,0,0,0,0,0,0,0,24.04,39.8,52.5,65.2,40.4,1.07,14.9
"I-4006-16","LETE","Dyer",2016,"inside",2016-07-07,189,7,0,1,0,0,0,0,0,0,0,0,24.04,39.8,52.5,65.2,40.4,1.07,14.9
"I-4006-16","LETE","Dyer",2016,"inside",2016-07-12,194,5,0,1,0,0,0,0,0,0,0,1,24.04,39.8,52.5,65.2,40.4,1.07,14.9
"I-4007-12","LETE","Dyer",2012,"inside",2012-06-27,179,0,0,1,0,0,0,0,0,0,0,1,14.23,38.6,53,67.5,38,1.37,18.86
"I-4007-13","LETE","Dyer",2013,"inside",2013-06-24,175,0,0,1,0,0,0,0,0,0,0,0,20.73,36.8,49.6,62.4,37.9,0.93,14.94
"I-4007-13","LETE","Dyer",2013,"inside",2013-06-25,176,1,0,1,0,0,0,0,0,0,0,0,20.73,36.8,49.6,62.4,37.9,0.93,14.94
"I-4007-13","LETE","Dyer",2013,"inside",2013-06-27,178,2,0,1,0,0,0,0,0,0,0,0,20.73,36.8,49.6,62.4,37.9,0.93,14.94
"I-4007-13","LETE","Dyer",2013,"inside",2013-06-28,179,1,0,1,0,0,0,0,0,0,0,0,20.73,36.8,49.6,62.4,37.9,0.93,14.94
"I-4007-13","LETE","Dyer",2013,"inside",2013-07-01,182,3,0,1,0,0,0,0,0,0,0,0,20.73,36.8,49.6,62.4,37.9,0.93,14.94
"I-4007-13","LETE","Dyer",2013,"inside",2013-07-05,186,4,0,1,0,0,0,0,0,0,0,0,20.73,36.8,49.6,62.4,37.9,0.93,14.94
"I-4007-13","LETE","Dyer",2013,"inside",2013-07-09,190,4,0,1,0,0,0,0,0,0,0,0,20.73,36.8,49.6,62.4,37.9,0.93,14.94
"I-4007-13","LETE","Dyer",2013,"inside",2013-07-11,192,2,0,1,0,0,1,0,0,0,0,0,20.73,36.8,49.6,62.4,37.9,0.93,14.94
"I-4007-15","LETE","Dyer",2015,"inside",2015-06-30,181,0,0,1,0,0,0,0,0,0,0,0,27.13,38.9,51.5,64.2,40,0.89,14.33
"I-4007-15","LETE","Dyer",2015,"inside",2015-07-07,188,7,0,1,0,0,0,0,0,0,0,0,27.13,38.9,51.5,64.2,40,0.89,14.33
"I-4007-15","LETE","Dyer",2015,"inside",2015-07-09,190,2,0,1,0,0,0,0,0,0,0,0,27.13,38.9,51.5,64.2,40,0.89,14.33
"I-4007-15","LETE","Dyer",2015,"inside",2015-07-13,194,4,0,1,0,0,0,0,0,0,0,0,27.13,38.9,51.5,64.2,40,0.89,14.33
"I-4007-15","LETE","Dyer",2015,"inside",2015-07-16,197,3,0,1,0,0,0,0,0,0,0,0,27.13,38.9,51.5,64.2,40,0.89,14.33
"I-4007-15","LETE","Dyer",2015,"inside",2015-07-20,201,4,0,1,0,0,0,0,0,0,0,0,27.13,38.9,51.5,64.2,40,0.89,14.33
"I-4007-15","LETE","Dyer",2015,"inside",2015-07-22,203,2,0,1,0,0,0,0,0,0,0,0,27.13,38.9,51.5,64.2,40,0.89,14.33
"I-4007-15","LETE","Dyer",2015,"inside",2015-07-27,208,5,0,1,0,0,1,0,0,0,0,0,27.13,38.9,51.5,64.2,40,0.89,14.33
"I-4007-16","LETE","Dyer",2016,"inside",2016-06-24,176,0,0,1,0,0,0,0,0,0,0,0,24.04,39.8,52.5,65.2,40.4,1.07,14.9
"I-4007-16","LETE","Dyer",2016,"inside",2016-06-28,180,4,0,1,0,0,0,0,0,0,0,0,24.04,39.8,52.5,65.2,40.4,1.07,14.9
"I-4007-16","LETE","Dyer",2016,"inside",2016-06-30,182,2,0,1,0,0,0,0,0,0,0,0,24.04,39.8,52.5,65.2,40.4,1.07,14.9
"I-4007-16","LETE","Dyer",2016,"inside",2016-07-07,189,7,0,1,0,0,0,0,0,0,0,0,24.04,39.8,52.5,65.2,40.4,1.07,14.9
"I-4007-16","LETE","Dyer",2016,"inside",2016-07-12,194,5,0,1,0,0,0,0,0,0,0,1,24.04,39.8,52.5,65.2,40.4,1.07,14.9
"I-4008-12","PIPL","Dyer",2012,"inside",2012-06-29,181,0,0,1,0,0,0,0,0,0,0,0,14.23,38.6,53,67.5,38,1.37,18.86
"I-4008-12","PIPL","Dyer",2012,"inside",2012-06-30,182,1,0,1,0,0,0,0,0,0,0,0,14.23,38.6,53,67.5,38,1.37,18.86
"I-4008-12","PIPL","Dyer",2012,"inside",2012-07-05,187,5,0,1,0,0,0,0,0,0,0,0,14.23,38.6,53,67.5,38,1.37,18.86
"I-4008-12","PIPL","Dyer",2012,"inside",2012-07-10,192,5,0,1,0,0,0,0,0,0,0,0,14.23,38.6,53,67.5,38,1.37,18.86
"I-4008-12","PIPL","Dyer",2012,"inside",2012-07-18,200,8,0,1,0,0,0,0,0,0,0,0,14.23,38.6,53,67.5,38,1.37,18.86
"I-4008-12","PIPL","Dyer",2012,"inside",2012-07-19,201,1,0,1,0,0,0,0,0,0,0,0,14.23,38.6,53,67.5,38,1.37,18.86
"I-4008-12","PIPL","Dyer",2012,"inside",2012-07-25,207,6,0,1,0,0,0,0,0,0,0,0,14.23,38.6,53,67.5,38,1.37,18.86
"I-4008-12","PIPL","Dyer",2012,"inside",2012-07-30,212,5,0,1,0,0,0,0,0,0,0,0,14.23,38.6,53,67.5,38,1.37,18.86
"I-4008-12","PIPL","Dyer",2012,"inside",2012-08-01,214,2,0,1,0,0,1,0,0,0,0,0,14.23,38.6,53,67.5,38,1.37,18.86
"I-4008-13","LETE","Dyer",2013,"inside",2013-06-25,176,0,0,1,0,0,0,0,0,0,0,0,20.73,36.8,49.6,62.4,37.9,0.93,14.94
"I-4008-13","LETE","Dyer",2013,"inside",2013-06-26,177,1,0,1,0,0,0,0,0,0,0,0,20.73,36.8,49.6,62.4,37.9,0.93,14.94
"I-4008-13","LETE","Dyer",2013,"inside",2013-06-27,178,1,0,1,0,0,0,0,0,0,0,0,20.73,36.8,49.6,62.4,37.9,0.93,14.94
"I-4008-13","LETE","Dyer",2013,"inside",2013-06-28,179,1,0,1,0,0,0,0,0,0,0,0,20.73,36.8,49.6,62.4,37.9,0.93,14.94
"I-4008-13","LETE","Dyer",2013,"inside",2013-07-01,182,3,0,1,0,0,0,0,0,0,0,0,20.73,36.8,49.6,62.4,37.9,0.93,14.94
"I-4008-13","LETE","Dyer",2013,"inside",2013-07-05,186,4,0,1,0,0,0,0,0,0,0,1,20.73,36.8,49.6,62.4,37.9,0.93,14.94
"I-4008-15","LETE","Dyer",2015,"inside",2015-07-07,188,0,0,1,0,0,0,0,0,0,0,0,27.13,38.9,51.5,64.2,40,0.89,14.33
"I-4008-15","LETE","Dyer",2015,"inside",2015-07-09,190,2,0,1,0,0,0,0,0,0,0,0,27.13,38.9,51.5,64.2,40,0.89,14.33
"I-4008-15","LETE","Dyer",2015,"inside",2015-07-13,194,4,0,1,0,0,0,0,0,0,0,1,27.13,38.9,51.5,64.2,40,0.89,14.33
"I-4008-16","LETE","Dyer",2016,"inside",2016-06-24,176,0,0,1,0,0,0,0,0,0,0,0,24.04,39.8,52.5,65.2,40.4,1.07,14.9
"I-4008-16","LETE","Dyer",2016,"inside",2016-06-28,180,4,0,1,0,0,0,0,0,0,0,0,24.04,39.8,52.5,65.2,40.4,1.07,14.9
"I-4008-16","LETE","Dyer",2016,"inside",2016-06-30,182,2,0,1,0,0,0,0,0,0,0,0,24.04,39.8,52.5,65.2,40.4,1.07,14.9
"I-4008-16","LETE","Dyer",2016,"inside",2016-07-07,189,7,0,1,0,0,0,0,0,0,0,1,24.04,39.8,52.5,65.2,40.4,1.07,14.9
"I-4009-12","LETE","Dyer",2012,"inside",2012-06-29,181,0,0,1,0,0,0,0,0,0,0,0,14.23,38.6,53,67.5,38,1.37,18.86
"I-4009-12","LETE","Dyer",2012,"inside",2012-06-30,182,1,0,1,0,0,0,0,0,0,0,0,14.23,38.6,53,67.5,38,1.37,18.86
"I-4009-12","LETE","Dyer",2012,"inside",2012-07-05,187,5,0,1,0,0,0,0,0,0,0,0,14.23,38.6,53,67.5,38,1.37,18.86
"I-4009-12","LETE","Dyer",2012,"inside",2012-07-10,192,5,0,1,0,0,0,0,0,0,0,0,14.23,38.6,53,67.5,38,1.37,18.86
"I-4009-12","LETE","Dyer",2012,"inside",2012-07-13,195,3,0,1,0,0,0,0,0,0,0,0,14.23,38.6,53,67.5,38,1.37,18.86
"I-4009-12","LETE","Dyer",2012,"inside",2012-07-18,200,5,0,1,0,0,0,0,0,0,0,0,14.23,38.6,53,67.5,38,1.37,18.86
"I-4009-12","LETE","Dyer",2012,"inside",2012-07-19,201,1,0,1,0,0,1,0,0,0,0,0,14.23,38.6,53,67.5,38,1.37,18.86
"I-4009-13","LETE","Dyer",2013,"inside",2013-06-24,175,0,0,1,0,0,0,0,0,0,0,0,20.73,36.8,49.6,62.4,37.9,0.93,14.94
"I-4009-13","LETE","Dyer",2013,"inside",2013-06-26,177,2,0,1,0,0,0,0,0,0,0,0,20.73,36.8,49.6,62.4,37.9,0.93,14.94
"I-4009-13","LETE","Dyer",2013,"inside",2013-06-28,179,2,0,1,0,0,0,0,0,0,0,0,20.73,36.8,49.6,62.4,37.9,0.93,14.94
